1996-07-19 00:00:00.000;10260;Tarte au sucre;Confections;15;39,40;591,00
1996-07-19 00:00:00.000;10260;Outback Lager;Beverages;21;12,00;252,00
1996-07-19 00:00:00.000;10261;Sir Rodney's Scones;Confections;20;8,00;160,00
1996-07-19 00:00:00.000;10261;Steeleye Stout;Beverages;20;14,40;288,00
1996-07-22 00:00:00.000;10262;Chef Anton's Gumbo Mix;Condiments;12;17,00;204,00
1996-07-22 00:00:00.000;10262;Uncle Bob's Organic Dried Pears;Produce;15;24,00;360,00
1996-07-22 00:00:00.000;10262;Gnocchi di nonna Alice;Grains/Cereals;2;30,40;60,80
1996-07-23 00:00:00.000;10263;Pavlova;Confections;60;13,90;834,00
1996-07-23 00:00:00.000;10263;Guaraná Fantástica;Beverages;28;3,60;100,80
1996-07-23 00:00:00.000;10263;Nord-Ost Matjeshering;Seafood;60;20,70;1242,00
1996-07-23 00:00:00.000;10263;Longlife Tofu;Produce;36;8,00;288,00
1996-07-24 00:00:00.000;10264;Chang;Beverages;35;15,20;532,00
1996-07-24 00:00:00.000;10264;Jack's New England Clam Chowder;Seafood;25;7,70;192,50
1996-07-25 00:00:00.000;10265;Alice Mutton;Meat/Poultry;30;31,20;936,00
1996-07-25 00:00:00.000;10265;Outback Lager;Beverages;20;12,00;240,00
1996-07-26 00:00:00.000;10266;Queso Manchego La Pastora;Dairy Products;12;30,40;364,80
1996-07-29 00:00:00.000;10267;Boston Crab Meat;Seafood;50;14,70;735,00
1996-07-29 00:00:00.000;10267;Raclette Courdavault;Dairy Products;70;44,00;3080,00
1996-07-29 00:00:00.000;10267;Lakkalikööri;Beverages;15;14,40;216,00
1996-07-30 00:00:00.000;10268;Thüringer Rostbratwurst;Meat/Poultry;10;99,00;990,00
1996-07-30 00:00:00.000;10268;Mozzarella di Giovanni;Dairy Products;4;27,80;111,20
1996-07-31 00:00:00.000;10269;Geitost;Dairy Products;60;2,00;120,00
1996-07-31 00:00:00.000;10269;Mozzarella di Giovanni;Dairy Products;20;27,80;556,00
1996-08-01 00:00:00.000;10270;Inlagd Sill;Seafood;30;15,20;456,00
1996-08-01 00:00:00.000;10270;Ipoh Coffee;Beverages;25;36,80;920,00
1996-08-01 00:00:00.000;10271;Geitost;Dairy Products;24;2,00;48,00
1996-08-02 00:00:00.000;10272;Sir Rodney's Marmalade;Confections;6;64,80;388,80
1996-08-02 00:00:00.000;10272;Gorgonzola Telino;Dairy Products;40;10,00;400,00
1996-08-02 00:00:00.000;10272;Mozzarella di Giovanni;Dairy Products;24;27,80;667,20
1996-08-05 00:00:00.000;10273;Ikura;Seafood;24;24,80;595,20
1996-08-05 00:00:00.000;10273;Gorgonzola Telino;Dairy Products;15;10,00;150,00
1996-08-05 00:00:00.000;10273;Geitost;Dairy Products;20;2,00;40,00
1996-08-05 00:00:00.000;10273;Boston Crab Meat;Seafood;60;14,70;882,00
1996-08-05 00:00:00.000;10273;Lakkalikööri;Beverages;33;14,40;475,20
1996-08-06 00:00:00.000;10274;Flotemysost;Dairy Products;20;17,20;344,00
1996-08-06 00:00:00.000;10274;Mozzarella di Giovanni;Dairy Products;7;27,80;194,60
1996-08-07 00:00:00.000;10275;Guaraná Fantástica;Beverages;12;3,60;43,20
1996-08-07 00:00:00.000;10275;Raclette Courdavault;Dairy Products;6;44,00;264,00
1996-08-08 00:00:00.000;10276;Ikura;Seafood;15;24,80;372,00
1996-08-08 00:00:00.000;10276;Konbu;Seafood;10;4,80;48,00
1996-08-09 00:00:00.000;10277;Rössle Sauerkraut;Produce;20;36,40;728,00
1996-08-09 00:00:00.000;10277;Tarte au sucre;Confections;12;39,40;472,80
1996-08-12 00:00:00.000;10278;Gula Malacca;Condiments;16;15,50;248,00
1996-08-12 00:00:00.000;10278;Raclette Courdavault;Dairy Products;15;44,00;660,00
1996-08-12 00:00:00.000;10278;Vegie-spread;Condiments;8;35,10;280,80
1996-08-12 00:00:00.000;10278;Röd Kaviar;Seafood;25;12,00;300,00
1996-08-13 00:00:00.000;10279;Alice Mutton;Meat/Poultry;15;31,20;468,00
1996-08-14 00:00:00.000;10280;Guaraná Fantástica;Beverages;12;3,60;43,20
1996-08-14 00:00:00.000;10280;Pâté chinois;Meat/Poultry;20;19,20;384,00
1996-08-14 00:00:00.000;10280;Rhönbräu Klosterbier;Beverages;30;6,20;186,00
1996-08-14 00:00:00.000;10281;Teatime Chocolate Biscuits;Confections;1;7,30;7,30
1996-08-14 00:00:00.000;10281;Guaraná Fantástica;Beverages;6;3,60;21,60
1996-08-14 00:00:00.000;10281;Steeleye Stout;Beverages;4;14,40;57,60
1996-08-15 00:00:00.000;10282;Nord-Ost Matjeshering;Seafood;6;20,70;124,20
1996-08-15 00:00:00.000;10282;Ravioli Angelo;Grains/Cereals;2;15,60;31,20
1996-08-16 00:00:00.000;10283;Genen Shouyu;Condiments;20;12,40;248,00
1996-08-16 00:00:00.000;10283;Teatime Chocolate Biscuits;Confections;18;7,30;131,40
1996-08-16 00:00:00.000;10283;Camembert Pierrot;Dairy Products;35;27,20;952,00
1996-08-16 00:00:00.000;10283;Mozzarella di Giovanni;Dairy Products;3;27,80;83,40
1996-08-19 00:00:00.000;10284;Schoggi Schokolade;Confections;15;35,10;526,50
1996-08-19 00:00:00.000;10284;Gula Malacca;Condiments;21;15,50;325,50
1996-08-19 00:00:00.000;10284;Camembert Pierrot;Dairy Products;20;27,20;544,00
1996-08-19 00:00:00.000;10284;Laughing Lumberjack Lager;Beverages;5;11,20;56,00
1996-08-20 00:00:00.000;10285;Chai;Beverages;45;14,40;648,00
1996-08-20 00:00:00.000;10285;Boston Crab Meat;Seafood;40;14,70;588,00
1996-08-20 00:00:00.000;10285;Perth Pasties;Meat/Poultry;36;26,20;943,20
1996-08-21 00:00:00.000;10286;Steeleye Stout;Beverages;100;14,40;1440,00
1996-08-21 00:00:00.000;10286;Tarte au sucre;Confections;40;39,40;1576,00
1996-08-22 00:00:00.000;10287;Pavlova;Confections;40;13,90;556,00
1996-08-22 00:00:00.000;10287;Sasquatch Ale;Beverages;20;11,20;224,00
1996-08-22 00:00:00.000;10287;Spegesild;Seafood;15;9,60;144,00
1996-08-23 00:00:00.000;10288;Tourtière;Meat/Poultry;10;5,90;59,00
1996-08-23 00:00:00.000;10288;Scottish Longbreads;Confections;3;10,00;30,00
1996-08-26 00:00:00.000;10289;Aniseed Syrup;Condiments;30;8,00;240,00
1996-08-26 00:00:00.000;10289;Wimmers gute Semmelknödel;Grains/Cereals;9;26,60;239,40
1996-08-27 00:00:00.000;10290;Chef Anton's Gumbo Mix;Condiments;20;17,00;340,00
1996-08-27 00:00:00.000;10290;Thüringer Rostbratwurst;Meat/Poultry;15;99,00;1485,00
1996-08-27 00:00:00.000;10290;Maxilaku;Confections;15;16,00;240,00
1996-08-27 00:00:00.000;10290;Original Frankfurter grüne Soße;Condiments;10;10,40;104,00
1996-08-27 00:00:00.000;10291;Konbu;Seafood;20;4,80;96,00
1996-08-27 00:00:00.000;10291;Gula Malacca;Condiments;24;15,50;372,00
1996-08-27 00:00:00.000;10291;Manjimup Dried Apples;Produce;2;42,40;84,80
1996-08-28 00:00:00.000;10292;Sir Rodney's Marmalade;Confections;20;64,80;1296,00
1996-08-29 00:00:00.000;10293;Carnarvon Tigers;Seafood;12;50,00;600,00
1996-08-29 00:00:00.000;10293;Guaraná Fantástica;Beverages;10;3,60;36,00
1996-08-29 00:00:00.000;10293;Vegie-spread;Condiments;5;35,10;175,50
1996-08-29 00:00:00.000;10293;Rhönbräu Klosterbier;Beverages;6;6,20;37,20
1996-08-30 00:00:00.000;10294;Chai;Beverages;18;14,40;259,20
1996-08-30 00:00:00.000;10294;Alice Mutton;Meat/Poultry;15;31,20;468,00
1996-08-30 00:00:00.000;10294;Ipoh Coffee;Beverages;15;36,80;552,00
1996-08-30 00:00:00.000;10294;Camembert Pierrot;Dairy Products;21;27,20;571,20
1996-08-30 00:00:00.000;10294;Rhönbräu Klosterbier;Beverages;6;6,20;37,20
1996-09-02 00:00:00.000;10295;Gnocchi di nonna Alice;Grains/Cereals;4;30,40;121,60
1996-09-03 00:00:00.000;10296;Queso Cabrales;Dairy Products;12;16,80;201,60
1996-09-03 00:00:00.000;10296;Pavlova;Confections;30;13,90;417,00
1996-09-03 00:00:00.000;10296;Gudbrandsdalsost;Dairy Products;15;28,80;432,00
1996-09-04 00:00:00.000;10297;Chartreuse verte;Beverages;60;14,40;864,00
1996-09-04 00:00:00.000;10297;Mozzarella di Giovanni;Dairy Products;20;27,80;556,00
1996-09-05 00:00:00.000;10298;Chang;Beverages;40;15,20;608,00
1996-09-05 00:00:00.000;10298;Inlagd Sill;Seafood;40;15,20;608,00
1996-09-05 00:00:00.000;10298;Raclette Courdavault;Dairy Products;30;44,00;1320,00
1996-09-05 00:00:00.000;10298;Tarte au sucre;Confections;15;39,40;591,00
1996-09-06 00:00:00.000;10299;Teatime Chocolate Biscuits;Confections;15;7,30;109,50
1996-09-06 00:00:00.000;10299;Outback Lager;Beverages;20;12,00;240,00
1996-09-09 00:00:00.000;10300;Louisiana Hot Spiced Okra;Condiments;30;13,60;408,00
1996-09-09 00:00:00.000;10300;Scottish Longbreads;Confections;20;10,00;200,00
1996-09-09 00:00:00.000;10301;Boston Crab Meat;Seafood;10;14,70;147,00
1996-09-09 00:00:00.000;10301;Gnocchi di nonna Alice;Grains/Cereals;20;30,40;608,00
1996-09-10 00:00:00.000;10302;Alice Mutton;Meat/Poultry;40;31,20;1248,00
1996-09-10 00:00:00.000;10302;Rössle Sauerkraut;Produce;28;36,40;1019,20
1996-09-10 00:00:00.000;10302;Ipoh Coffee;Beverages;12;36,80;441,60
1996-09-11 00:00:00.000;10303;Boston Crab Meat;Seafood;40;14,70;588,00
1996-09-11 00:00:00.000;10303;Louisiana Fiery Hot Pepper Sauce;Condiments;30;16,80;504,00
1996-09-11 00:00:00.000;10303;Scottish Longbreads;Confections;15;10,00;150,00
1996-09-12 00:00:00.000;10304;Maxilaku;Confections;30;16,00;480,00
1996-09-12 00:00:00.000;10304;Raclette Courdavault;Dairy Products;10;44,00;440,00
1996-09-12 00:00:00.000;10304;Flotemysost;Dairy Products;2;17,20;34,40
1996-09-13 00:00:00.000;10305;Carnarvon Tigers;Seafood;25;50,00;1250,00
1996-09-13 00:00:00.000;10305;Thüringer Rostbratwurst;Meat/Poultry;25;99,00;2475,00
1996-09-13 00:00:00.000;10305;Chartreuse verte;Beverages;30;14,40;432,00
1996-09-16 00:00:00.000;10306;Nord-Ost Matjeshering;Seafood;10;20,70;207,00
1996-09-16 00:00:00.000;10306;Perth Pasties;Meat/Poultry;10;26,20;262,00
1996-09-16 00:00:00.000;10306;Tourtière;Meat/Poultry;5;5,90;29,50
1996-09-17 00:00:00.000;10307;Tarte au sucre;Confections;10;39,40;394,00
1996-09-17 00:00:00.000;10307;Scottish Longbreads;Confections;3;10,00;30,00
1996-09-18 00:00:00.000;10308;Gudbrandsdalsost;Dairy Products;1;28,80;28,80
1996-09-18 00:00:00.000;10308;Outback Lager;Beverages;5;12,00;60,00
1996-09-19 00:00:00.000;10309;Chef Anton's Cajun Seasoning;Condiments;20;17,60;352,00
1996-09-19 00:00:00.000;10309;Grandma's Boysenberry Spread;Condiments;30;20,00;600,00
1996-09-19 00:00:00.000;10309;Singaporean Hokkien Fried Mee;Grains/Cereals;2;11,20;22,40
1996-09-19 00:00:00.000;10309;Ipoh Coffee;Beverages;20;36,80;736,00
1996-09-19 00:00:00.000;10309;Flotemysost;Dairy Products;3;17,20;51,60
1996-09-20 00:00:00.000;10310;Pavlova;Confections;10;13,90;139,00
1996-09-20 00:00:00.000;10310;Tarte au sucre;Confections;5;39,40;197,00
1996-09-20 00:00:00.000;10311;Singaporean Hokkien Fried Mee;Grains/Cereals;6;11,20;67,20
1996-09-20 00:00:00.000;10311;Gudbrandsdalsost;Dairy Products;7;28,80;201,60
1996-09-23 00:00:00.000;10312;Rössle Sauerkraut;Produce;4;36,40;145,60
1996-09-23 00:00:00.000;10312;Ipoh Coffee;Beverages;24;36,80;883,20
1996-09-23 00:00:00.000;10312;Perth Pasties;Meat/Poultry;20;26,20;524,00
1996-09-23 00:00:00.000;10312;Rhönbräu Klosterbier;Beverages;10;6,20;62,00
1996-09-24 00:00:00.000;10313;Inlagd Sill;Seafood;12;15,20;182,40
1996-09-25 00:00:00.000;10314;Mascarpone Fabioli;Dairy Products;40;25,60;1024,00
1996-09-25 00:00:00.000;10314;Escargots de Bourgogne;Seafood;30;10,60;318,00
1996-09-25 00:00:00.000;10314;Tarte au sucre;Confections;25;39,40;985,00
1996-09-26 00:00:00.000;10315;Sasquatch Ale;Beverages;14;11,20;156,80
1996-09-26 00:00:00.000;10315;Outback Lager;Beverages;30;12,00;360,00
1996-09-27 00:00:00.000;10316;Jack's New England Clam Chowder;Seafood;10;7,70;77,00
1996-09-27 00:00:00.000;10316;Tarte au sucre;Confections;70;39,40;2758,00
1996-09-30 00:00:00.000;10317;Chai;Beverages;20;14,40;288,00
1996-10-01 00:00:00.000;10318;Jack's New England Clam Chowder;Seafood;20;7,70;154,00
1996-10-01 00:00:00.000;10318;Lakkalikööri;Beverages;6;14,40;86,40
1996-10-02 00:00:00.000;10319;Alice Mutton;Meat/Poultry;8;31,20;249,60
1996-10-02 00:00:00.000;10319;Rössle Sauerkraut;Produce;14;36,40;509,60
1996-10-02 00:00:00.000;10319;Lakkalikööri;Beverages;30;14,40;432,00
1996-10-03 00:00:00.000;10320;Flotemysost;Dairy Products;30;17,20;516,00
1996-10-03 00:00:00.000;10321;Steeleye Stout;Beverages;10;14,40;144,00
1996-10-04 00:00:00.000;10322;Filo Mix;Grains/Cereals;20;5,60;112,00
1996-10-07 00:00:00.000;10323;Genen Shouyu;Condiments;5;12,40;62,00
1996-10-07 00:00:00.000;10323;NuNuCa Nuß-Nougat-Creme;Confections;4;11,20;44,80
1996-10-07 00:00:00.000;10323;Chartreuse verte;Beverages;4;14,40;57,60
1996-10-08 00:00:00.000;10324;Pavlova;Confections;21;13,90;291,90
1996-10-08 00:00:00.000;10324;Steeleye Stout;Beverages;70;14,40;1008,00
1996-10-08 00:00:00.000;10324;Spegesild;Seafood;30;9,60;288,00
1996-10-08 00:00:00.000;10324;Raclette Courdavault;Dairy Products;40;44,00;1760,00
1996-10-08 00:00:00.000;10324;Vegie-spread;Condiments;80;35,10;2808,00
1996-10-09 00:00:00.000;10325;Grandma's Boysenberry Spread;Condiments;6;20,00;120,00
1996-10-09 00:00:00.000;10325;Konbu;Seafood;12;4,80;57,60
1996-10-09 00:00:00.000;10325;Tofu;Produce;9;18,60;167,40
1996-10-09 00:00:00.000;10325;Gorgonzola Telino;Dairy Products;4;10,00;40,00
1996-10-09 00:00:00.000;10325;Mozzarella di Giovanni;Dairy Products;40;27,80;1112,00
1996-10-10 00:00:00.000;10326;Chef Anton's Cajun Seasoning;Condiments;24;17,60;422,40
1996-10-10 00:00:00.000;10326;Ravioli Angelo;Grains/Cereals;16;15,60;249,60
1996-10-10 00:00:00.000;10326;Rhönbräu Klosterbier;Beverages;50;6,20;310,00
1996-10-11 00:00:00.000;10327;Chang;Beverages;25;15,20;380,00
1996-10-11 00:00:00.000;10327;Queso Cabrales;Dairy Products;50;16,80;840,00
1996-10-11 00:00:00.000;10327;Nord-Ost Matjeshering;Seafood;35;20,70;724,50
1996-10-11 00:00:00.000;10327;Escargots de Bourgogne;Seafood;30;10,60;318,00
1996-10-14 00:00:00.000;10328;Raclette Courdavault;Dairy Products;9;44,00;396,00
1996-10-14 00:00:00.000;10328;Louisiana Fiery Hot Pepper Sauce;Condiments;40;16,80;672,00
1996-10-14 00:00:00.000;10328;Scottish Longbreads;Confections;10;10,00;100,00
1996-10-15 00:00:00.000;10329;Teatime Chocolate Biscuits;Confections;10;7,30;73,00
1996-10-15 00:00:00.000;10329;Nord-Ost Matjeshering;Seafood;8;20,70;165,60
1996-10-15 00:00:00.000;10329;Côte de Blaye;Beverages;20;210,80;4216,00
1996-10-15 00:00:00.000;10329;Gnocchi di nonna Alice;Grains/Cereals;12;30,40;364,80
1996-10-16 00:00:00.000;10330;Gumbär Gummibärchen;Confections;50;24,90;1245,00
1996-10-16 00:00:00.000;10330;Mozzarella di Giovanni;Dairy Products;25;27,80;695,00
1996-10-16 00:00:00.000;10331;Tourtière;Meat/Poultry;15;5,90;88,50
1996-10-17 00:00:00.000;10332;Carnarvon Tigers;Seafood;40;50,00;2000,00
1996-10-17 00:00:00.000;10332;Singaporean Hokkien Fried Mee;Grains/Cereals;10;11,20;112,00
1996-10-17 00:00:00.000;10332;Zaanse koeken;Confections;16;7,60;121,60
1996-10-18 00:00:00.000;10333;Tofu;Produce;10;18,60;186,00
1996-10-18 00:00:00.000;10333;Sir Rodney's Scones;Confections;10;8,00;80,00
1996-10-18 00:00:00.000;10333;Flotemysost;Dairy Products;40;17,20;688,00
1996-10-21 00:00:00.000;10334;Filo Mix;Grains/Cereals;8;5,60;44,80
1996-10-21 00:00:00.000;10334;Scottish Longbreads;Confections;10;10,00;100,00
1996-10-22 00:00:00.000;10335;Chang;Beverages;7;15,20;106,40
1996-10-22 00:00:00.000;10335;Gorgonzola Telino;Dairy Products;25;10,00;250,00
1996-10-22 00:00:00.000;10335;Mascarpone Fabioli;Dairy Products;6;25,60;153,60
1996-10-22 00:00:00.000;10335;Manjimup Dried Apples;Produce;48;42,40;2035,20
1996-10-23 00:00:00.000;10336;Chef Anton's Cajun Seasoning;Condiments;18;17,60;316,80
1996-10-24 00:00:00.000;10337;Tunnbröd;Grains/Cereals;40;7,20;288,00
1996-10-24 00:00:00.000;10337;Gumbär Gummibärchen;Confections;24;24,90;597,60
1996-10-24 00:00:00.000;10337;Inlagd Sill;Seafood;20;15,20;304,00
1996-10-24 00:00:00.000;10337;Gravad lax;Seafood;28;20,80;582,40
1996-10-24 00:00:00.000;10337;Mozzarella di Giovanni;Dairy Products;25;27,80;695,00
1996-10-25 00:00:00.000;10338;Alice Mutton;Meat/Poultry;20;31,20;624,00
1996-10-25 00:00:00.000;10338;Nord-Ost Matjeshering;Seafood;15;20,70;310,50
1996-10-28 00:00:00.000;10339;Chef Anton's Cajun Seasoning;Condiments;10;17,60;176,00
1996-10-28 00:00:00.000;10339;Alice Mutton;Meat/Poultry;70;31,20;2184,00
1996-10-28 00:00:00.000;10339;Tarte au sucre;Confections;28;39,40;1103,20
1996-10-29 00:00:00.000;10340;Carnarvon Tigers;Seafood;20;50,00;1000,00
1996-10-29 00:00:00.000;10340;Jack's New England Clam Chowder;Seafood;12;7,70;92,40
1996-10-29 00:00:00.000;10340;Ipoh Coffee;Beverages;40;36,80;1472,00
1996-10-29 00:00:00.000;10341;Geitost;Dairy Products;8;2,00;16,00
1996-10-29 00:00:00.000;10341;Raclette Courdavault;Dairy Products;9;44,00;396,00
1996-10-30 00:00:00.000;10342;Chang;Beverages;24;15,20;364,80
1996-10-30 00:00:00.000;10342;Gorgonzola Telino;Dairy Products;56;10,00;560,00
1996-10-30 00:00:00.000;10342;Inlagd Sill;Seafood;40;15,20;608,00
1996-10-30 00:00:00.000;10342;Pâté chinois;Meat/Poultry;40;19,20;768,00
1996-10-31 00:00:00.000;10343;Wimmers gute Semmelknödel;Grains/Cereals;50;26,60;1330,00
1996-10-31 00:00:00.000;10343;Scottish Longbreads;Confections;4;10,00;40,00
1996-10-31 00:00:00.000;10343;Lakkalikööri;Beverages;15;14,40;216,00
1996-11-01 00:00:00.000;10344;Chef Anton's Cajun Seasoning;Condiments;35;17,60;616,00
1996-11-01 00:00:00.000;10344;Northwoods Cranberry Sauce;Condiments;70;32,00;2240,00
1996-11-04 00:00:00.000;10345;Northwoods Cranberry Sauce;Condiments;70;32,00;2240,00
1996-11-04 00:00:00.000;10345;Teatime Chocolate Biscuits;Confections;80;7,30;584,00
1996-11-04 00:00:00.000;10345;Singaporean Hokkien Fried Mee;Grains/Cereals;9;11,20;100,80
1996-11-05 00:00:00.000;10346;Alice Mutton;Meat/Poultry;36;31,20;1123,20
1996-11-05 00:00:00.000;10346;Gnocchi di nonna Alice;Grains/Cereals;20;30,40;608,00
1996-11-06 00:00:00.000;10347;NuNuCa Nuß-Nougat-Creme;Confections;10;11,20;112,00
1996-11-06 00:00:00.000;10347;Chartreuse verte;Beverages;50;14,40;720,00
1996-11-06 00:00:00.000;10347;Boston Crab Meat;Seafood;4;14,70;58,80
1996-11-06 00:00:00.000;10347;Rhönbräu Klosterbier;Beverages;6;6,20;37,20
1996-11-07 00:00:00.000;10348;Chai;Beverages;15;14,40;216,00
1996-11-07 00:00:00.000;10348;Tunnbröd;Grains/Cereals;25;7,20;180,00
1996-11-08 00:00:00.000;10349;Tourtière;Meat/Poultry;24;5,90;141,60
1996-11-11 00:00:00.000;10350;Valkoinen suklaa;Confections;15;13,00;195,00
1996-11-11 00:00:00.000;10350;Gudbrandsdalsost;Dairy Products;18;28,80;518,40
1996-11-11 00:00:00.000;10351;Côte de Blaye;Beverages;20;210,80;4216,00
1996-11-11 00:00:00.000;10351;Jack's New England Clam Chowder;Seafood;13;7,70;100,10
1996-11-11 00:00:00.000;10351;Gula Malacca;Condiments;77;15,50;1193,50
1996-11-11 00:00:00.000;10351;Louisiana Fiery Hot Pepper Sauce;Condiments;10;16,80;168,00
1996-11-12 00:00:00.000;10352;Guaraná Fantástica;Beverages;10;3,60;36,00
1996-11-12 00:00:00.000;10352;Tourtière;Meat/Poultry;20;5,90;118,00
1996-11-13 00:00:00.000;10353;Queso Cabrales;Dairy Products;12;16,80;201,60
1996-11-13 00:00:00.000;10353;Côte de Blaye;Beverages;50;210,80;10540,00
1996-11-14 00:00:00.000;10354;Chai;Beverages;12;14,40;172,80
1996-11-14 00:00:00.000;10354;Thüringer Rostbratwurst;Meat/Poultry;4;99,00;396,00
1996-11-15 00:00:00.000;10355;Guaraná Fantástica;Beverages;25;3,60;90,00
1996-11-15 00:00:00.000;10355;Ravioli Angelo;Grains/Cereals;25;15,60;390,00
1996-11-18 00:00:00.000;10356;Gorgonzola Telino;Dairy Products;30;10,00;300,00
1996-11-18 00:00:00.000;10356;Pâté chinois;Meat/Poultry;12;19,20;230,40
1996-11-18 00:00:00.000;10356;Gudbrandsdalsost;Dairy Products;20;28,80;576,00
1996-11-19 00:00:00.000;10357;Ikura;Seafood;30;24,80;744,00
1996-11-19 00:00:00.000;10357;Gumbär Gummibärchen;Confections;16;24,90;398,40
1996-11-19 00:00:00.000;10357;Camembert Pierrot;Dairy Products;8;27,20;217,60
1996-11-20 00:00:00.000;10358;Guaraná Fantástica;Beverages;10;3,60;36,00
1996-11-20 00:00:00.000;10358;Sasquatch Ale;Beverages;10;11,20;112,00
1996-11-20 00:00:00.000;10358;Inlagd Sill;Seafood;20;15,20;304,00
1996-11-21 00:00:00.000;10359;Pavlova;Confections;56;13,90;778,40
1996-11-21 00:00:00.000;10359;Gorgonzola Telino;Dairy Products;70;10,00;700,00
1996-11-21 00:00:00.000;10359;Camembert Pierrot;Dairy Products;80;27,20;2176,00
1996-11-22 00:00:00.000;10360;Rössle Sauerkraut;Produce;30;36,40;1092,00
1996-11-22 00:00:00.000;10360;Thüringer Rostbratwurst;Meat/Poultry;35;99,00;3465,00
1996-11-22 00:00:00.000;10360;Côte de Blaye;Beverages;10;210,80;2108,00
1996-11-22 00:00:00.000;10360;Maxilaku;Confections;35;16,00;560,00
1996-11-22 00:00:00.000;10360;Tourtière;Meat/Poultry;28;5,90;165,20
1996-11-22 00:00:00.000;10361;Chartreuse verte;Beverages;54;14,40;777,60
1996-11-22 00:00:00.000;10361;Camembert Pierrot;Dairy Products;55;27,20;1496,00
1996-11-25 00:00:00.000;10362;NuNuCa Nuß-Nougat-Creme;Confections;50;11,20;560,00
1996-11-25 00:00:00.000;10362;Manjimup Dried Apples;Produce;20;42,40;848,00
1996-11-25 00:00:00.000;10362;Tourtière;Meat/Poultry;24;5,90;141,60
1996-11-26 00:00:00.000;10363;Gorgonzola Telino;Dairy Products;20;10,00;200,00
1996-11-26 00:00:00.000;10363;Rhönbräu Klosterbier;Beverages;12;6,20;74,40
1996-11-26 00:00:00.000;10363;Lakkalikööri;Beverages;12;14,40;172,80
1996-11-26 00:00:00.000;10364;Gudbrandsdalsost;Dairy Products;30;28,80;864,00
1996-11-26 00:00:00.000;10364;Flotemysost;Dairy Products;5;17,20;86,00
1996-11-27 00:00:00.000;10365;Queso Cabrales;Dairy Products;24;16,80;403,20
